time,entity,id,x,y,status,battery,direction
0,drone,0,17.406862745098007,22.52941176470587,idle,300.0,
0,drone,1,32.314516129032256,45.185483870967744,idle,300.0,
0,drone,2,48.13425925925925,15.976851851851833,idle,300.0,
0,drone,3,14.777003484320549,58.48432055749128,idle,300.0,
0,drone,4,56.13448275862068,44.772413793103446,idle,300.0,
0,drone,5,50.443243243243245,66.16216216216216,idle,300.0,
0,bus,0,15.0,0.0,at_station,,1.0
0,bus,1,65.0,60.0,at_station,,-1.0
0,bus,2,0.0,15.0,at_station,,1.0
0,bus,3,50.0,75.0,at_station,,-1.0
1,drone,0,17.406862745098007,22.52941176470587,idle,300.0,
1,drone,1,32.314516129032256,45.185483870967744,idle,300.0,
1,drone,2,48.13425925925925,15.976851851851833,idle,300.0,
1,drone,3,14.777003484320549,58.48432055749128,idle,300.0,
1,drone,4,56.13448275862068,44.772413793103446,idle,300.0,
1,drone,5,50.443243243243245,66.16216216216216,idle,300.0,
1,bus,0,15.0,0.0,at_station,,1.0
1,bus,1,65.0,60.0,at_station,,-1.0
1,bus,2,0.0,15.0,at_station,,1.0
1,bus,3,50.0,75.0,at_station,,-1.0
2,drone,0,17.406862745098007,22.52941176470587,idle,300.0,
2,drone,1,32.314516129032256,45.185483870967744,idle,300.0,
2,drone,2,48.13425925925925,15.976851851851833,idle,300.0,
2,drone,3,14.777003484320549,58.48432055749128,idle,300.0,
2,drone,4,56.13448275862068,44.772413793103446,idle,300.0,
2,drone,5,50.443243243243245,66.16216216216216,idle,300.0,
2,bus,0,15.0,2.5,moving,,1.0
2,bus,1,62.5,60.0,moving,,-1.0
2,bus,2,2.5,15.0,moving,,1.0
2,bus,3,50.0,72.5,moving,,-1.0
3,drone,0,17.406862745098007,22.52941176470587,idle,300.0,
3,drone,1,32.314516129032256,45.185483870967744,idle,300.0,
3,drone,2,48.13425925925925,15.976851851851833,idle,300.0,
3,drone,3,14.777003484320549,58.48432055749128,idle,300.0,
3,drone,4,56.13448275862068,44.772413793103446,idle,300.0,
3,drone,5,50.443243243243245,66.16216216216216,idle,300.0,
3,bus,0,15.0,7.5,moving,,1.0
3,bus,1,57.5,60.0,moving,,-1.0
3,bus,2,7.5,15.0,moving,,1.0
3,bus,3,50.0,67.5,moving,,-1.0
4,drone,0,17.406862745098007,22.52941176470587,idle,300.0,
4,drone,1,32.314516129032256,45.185483870967744,idle,300.0,
4,drone,2,48.13425925925925,15.976851851851833,idle,300.0,
4,drone,3,14.777003484320549,58.48432055749128,idle,300.0,
4,drone,4,56.13448275862068,44.772413793103446,idle,300.0,
4,drone,5,50.443243243243245,66.16216216216216,idle,300.0,
4,bus,0,15.0,10.0,at_station,,1.0
4,bus,1,55.0,60.0,at_station,,-1.0
4,bus,2,10.0,15.0,at_station,,1.0
4,bus,3,50.0,65.0,at_station,,-1.0
5,drone,0,17.406862745098007,22.52941176470587,idle,300.0,
5,drone,1,32.314516129032256,45.185483870967744,idle,300.0,
5,drone,2,48.13425925925925,15.976851851851833,idle,300.0,
5,drone,3,14.777003484320549,58.48432055749128,idle,300.0,
5,drone,4,56.13448275862068,44.772413793103446,idle,300.0,
