time,entity,id,station,station_index,line,has_package
0,bus,0,6,0,Line 1,False
0,bus,1,11,5,Line 1,False
0,bus,2,6,0,Line 2,False
0,bus,3,11,5,Line 2,False
1,bus,0,6,0,Line 1,False
1,bus,1,11,5,Line 1,False
1,bus,2,6,0,Line 2,False
1,bus,3,11,5,Line 2,False
5,bus,1,4,4,Line 1,False
5,bus,2,7,1,Line 2,False
6,bus,0,1,1,Line 1,False
6,bus,1,4,4,Line 1,False
6,bus,2,7,1,Line 2,False
6,bus,3,10,4,Line 2,False
7,bus,0,1,1,Line 1,False
7,bus,1,4,4,Line 1,False
7,bus,2,7,1,Line 2,False
7,bus,3,10,4,Line 2,False
8,bus,0,1,1,Line 1,False
8,bus,3,10,4,Line 2,False
9,bus,4,6,0,Line 1,False
9,bus,5,11,5,Line 1,False
9,bus,6,6,0,Line 2,False
9,bus,7,11,5,Line 2,False
10,bus,4,6,0,Line 1,False
10,bus,5,11,5,Line 1,False
10,bus,6,6,0,Line 2,False
10,bus,7,11,5,Line 2,False
11,bus,1,3,3,Line 1,False
11,bus,2,8,2,Line 2,False
11,bus,4,6,0,Line 1,False
11,bus,5,11,5,Line 1,False
11,bus,6,6,0,Line 2,False
11,bus,7,11,5,Line 2,False
12,bus,1,3,3,Line 1,False
12,bus,2,8,2,Line 2,False
13,bus,0,2,2,Line 1,False
13,bus,1,3,3,Line 1,False
13,bus,2,8,2,Line 2,False
13,bus,3,9,3,Line 2,False
14,bus,0,2,2,Line 1,False
14,bus,3,9,3,Line 2,False
15,bus,0,2,2,Line 1,False
15,bus,3,9,3,Line 2,False
15,bus,5,4,4,Line 1,False
15,bus,6,7,1,Line 2,False
16,bus,4,1,1,Line 1,False
16,bus,5,4,4,Line 1,False
16,bus,6,7,1,Line 2,False
16,bus,7,10,4,Line 2,False
17,bus,4,1,1,Line 1,False
17,bus,5,4,4,Line 1,False
17,bus,6,7,1,Line 2,False
17,bus,7,10,4,Line 2,False
18,bus,1,2,2,Line 1,False
18,bus,2,9,3,Line 2,False
18,bus,4,1,1,Line 1,False
18,bus,7,10,4,Line 2,False
19,bus,1,2,2,Line 1,False
19,bus,2,9,3,Line 2,False
19,bus,8,6,0,Line 1,False
19,bus,9,11,5,Line 1,False
19,bus,10,6,0,Line 2,False
19,bus,11,11,5,Line 2,False
20,bus,0,3,3,Line 1,False
20,bus,1,2,2,Line 1,False
20,bus,2,9,3,Line 2,False
20,bus,3,8,2,Line 2,False
20,bus,8,6,0,Line 1,False
20,bus,9,11,5,Line 1,False
20,bus,10,6,0,Line 2,False
20,bus,11,11,5,Line 2,False
21,bus,0,3,3,Line 1,False
21,bus,3,8,2,Line 2,False
21,bus,5,3,3,Line 1,False
21,bus,6,8,2,Line 2,False
21,bus,8,6,0,Line 1,False
21,bus,9,11,5,Line 1,False
21,bus,10,6,0,Line 2,False
21,bus,11,11,5,Line 2,False
22,bus,0,3,3,Line 1,False
22,bus,3,8,2,Line 2,False
22,bus,5,3,3,Line 1,False
22,bus,6,8,2,Line 2,False
23,bus,4,2,2,Line 1,False
23,bus,5,3,3,Line 1,False
23,bus,6,8,2,Line 2,False
23,bus,7,9,3,Line 2,False
24,bus,4,2,2,Line 1,False
24,bus,7,9,3,Line 2,False
25,bus,1,1,1,Line 1,False
25,bus,2,10,4,Line 2,False
25,bus,4,2,2,Line 1,False
25,bus,7,9,3,Line 2,False
25,bus,9,4,4,Line 1,False
25,bus,10,7,1,Line 2,False
26,bus,0,4,4,Line 1,False
26,bus,1,1,1,Line 1,False
26,bus,2,10,4,Line 2,False
26,bus,3,7,1,Line 2,False
26,bus,8,1,1,Line 1,False
26,bus,9,4,4,Line 1,False
26,bus,10,7,1,Line 2,False
26,bus,11,10,4,Line 2,False
27,bus,0,4,4,Line 1,False
27,bus,1,1,1,Line 1,False
27,bus,2,10,4,Line 2,False
27,bus,3,7,1,Line 2,False
27,bus,8,1,1,Line 1,False
27,bus,9,4,4,Line 1,False
27,bus,10,7,1,Line 2,False
27,bus,11,10,4,Line 2,False
28,bus,0,4,4,Line 1,False
28,bus,3,7,1,Line 2,False
28,bus,5,2,2,Line 1,False
28,bus,6,9,3,Line 2,False
28,bus,8,1,1,Line 1,False
28,bus,11,10,4,Line 2,False
29,bus,5,2,2,Line 1,False
29,bus,6,9,3,Line 2,False
29,bus,12,6,0,Line 1,False
29,bus,13,11,5,Line 1,False
29,bus,14,6,0,Line 2,False
29,bus,15,11,5,Line 2,False
30,bus,4,3,3,Line 1,False
30,bus,5,2,2,Line 1,False
30,bus,6,9,3,Line 2,False
30,bus,7,8,2,Line 2,False
30,bus,12,6,0,Line 1,False
30,bus,13,11,5,Line 1,False
30,bus,14,6,0,Line 2,False
30,bus,15,11,5,Line 2,False
31,bus,4,3,3,Line 1,False
31,bus,7,8,2,Line 2,False
31,bus,9,3,3,Line 1,False
31,bus,10,8,2,Line 2,False
31,bus,12,6,0,Line 1,False
31,bus,13,11,5,Line 1,False
31,bus,14,6,0,Line 2,False
31,bus,15,11,5,Line 2,False
32,bus,0,11,5,Line 1,False
32,bus,1,6,0,Line 1,False
32,bus,2,11,5,Line 2,False
32,bus,3,6,0,Line 2,False
32,bus,4,3,3,Line 1,False
32,bus,7,8,2,Line 2,False
32,bus,9,3,3,Line 1,False
32,bus,10,8,2,Line 2,False
33,bus,0,11,5,Line 1,False
33,bus,1,6,0,Line 1,False
33,bus,2,11,5,Line 2,False
33,bus,3,6,0,Line 2,False
33,bus,8,2,2,Line 1,False
33,bus,9,3,3,Line 1,False
33,bus,10,8,2,Line 2,False
33,bus,11,9,3,Line 2,False
34,bus,0,11,5,Line 1,False
34,bus,1,6,0,Line 1,False
34,bus,2,11,5,Line 2,False
34,bus,3,6,0,Line 2,False
34,bus,8,2,2,Line 1,False
34,bus,11,9,3,Line 2,False
35,bus,5,1,1,Line 1,False
35,bus,6,10,4,Line 2,False
35,bus,8,2,2,Line 1,False
35,bus,11,9,3,Line 2,False
35,bus,13,4,4,Line 1,False
35,bus,14,7,1,Line 2,False
36,bus,4,4,4,Line 1,False
36,bus,5,1,1,Line 1,False
36,bus,6,10,4,Line 2,False
36,bus,7,7,1,Line 2,False
36,bus,12,1,1,Line 1,False
36,bus,13,4,4,Line 1,False
36,bus,14,7,1,Line 2,False
36,bus,15,10,4,Line 2,False
37,bus,4,4,4,Line 1,False
37,bus,5,1,1,Line 1,False
37,bus,6,10,4,Line 2,False
37,bus,7,7,1,Line 2,False
37,bus,12,1,1,Line 1,False
37,bus,13,4,4,Line 1,False
37,bus,14,7,1,Line 2,False
37,bus,15,10,4,Line 2,False
38,bus,0,4,4,Line 1,False
38,bus,3,7,1,Line 2,False
38,bus,4,4,4,Line 1,False
38,bus,7,7,1,Line 2,False
38,bus,9,2,2,Line 1,False
38,bus,10,9,3,Line 2,False
38,bus,12,1,1,Line 1,False
38,bus,15,10,4,Line 2,False
39,bus,0,4,4,Line 1,False
39,bus,1,1,1,Line 1,False
39,bus,2,10,4,Line 2,False
39,bus,3,7,1,Line 2,False
39,bus,9,2,2,Line 1,False
39,bus,10,9,3,Line 2,False
39,bus,16,6,0,Line 1,False
39,bus,17,11,5,Line 1,False
39,bus,18,6,0,Line 2,False
39,bus,19,11,5,Line 2,False
40,bus,0,4,4,Line 1,False
40,bus,1,1,1,Line 1,False
40,bus,2,10,4,Line 2,False
40,bus,3,7,1,Line 2,False
40,bus,8,3,3,Line 1,False
40,bus,9,2,2,Line 1,False
40,bus,10,9,3,Line 2,False
40,bus,11,8,2,Line 2,False
40,bus,16,6,0,Line 1,False
40,bus,17,11,5,Line 1,False
40,bus,18,6,0,Line 2,False
40,bus,19,11,5,Line 2,False
41,bus,1,1,1,Line 1,False
41,bus,2,10,4,Line 2,False
41,bus,8,3,3,Line 1,False
41,bus,11,8,2,Line 2,False
41,bus,13,3,3,Line 1,False
41,bus,14,8,2,Line 2,False
41,bus,16,6,0,Line 1,False
41,bus,17,11,5,Line 1,False
41,bus,18,6,0,Line 2,False
41,bus,19,11,5,Line 2,False
42,bus,4,11,5,Line 1,False
42,bus,5,6,0,Line 1,False
42,bus,6,11,5,Line 2,False
42,bus,7,6,0,Line 2,False
42,bus,8,3,3,Line 1,False
42,bus,11,8,2,Line 2,False
42,bus,13,3,3,Line 1,False
42,bus,14,8,2,Line 2,False
43,bus,4,11,5,Line 1,False
43,bus,5,6,0,Line 1,False
43,bus,6,11,5,Line 2,False
43,bus,7,6,0,Line 2,False
43,bus,12,2,2,Line 1,False
43,bus,13,3,3,Line 1,False
43,bus,14,8,2,Line 2,False
43,bus,15,9,3,Line 2,False
44,bus,0,3,3,Line 1,False
44,bus,3,8,2,Line 2,False
44,bus,4,11,5,Line 1,False
44,bus,5,6,0,Line 1,False
44,bus,6,11,5,Line 2,False
44,bus,7,6,0,Line 2,False
44,bus,12,2,2,Line 1,False
44,bus,15,9,3,Line 2,False
45,bus,0,3,3,Line 1,False
45,bus,3,8,2,Line 2,False
45,bus,9,1,1,Line 1,False
45,bus,10,10,4,Line 2,False
45,bus,12,2,2,Line 1,False
45,bus,15,9,3,Line 2,False
45,bus,17,4,4,Line 1,False
45,bus,18,7,1,Line 2,False
46,bus,0,3,3,Line 1,False
46,bus,1,2,2,Line 1,False
46,bus,2,9,3,Line 2,False
46,bus,3,8,2,Line 2,False
46,bus,8,4,4,Line 1,False
46,bus,9,1,1,Line 1,False
46,bus,10,10,4,Line 2,False
46,bus,11,7,1,Line 2,False
46,bus,16,1,1,Line 1,False
46,bus,17,4,4,Line 1,False
46,bus,18,7,1,Line 2,False
46,bus,19,10,4,Line 2,False
47,bus,1,2,2,Line 1,False
47,bus,2,9,3,Line 2,False
47,bus,8,4,4,Line 1,False
47,bus,9,1,1,Line 1,False
47,bus,10,10,4,Line 2,False
47,bus,11,7,1,Line 2,False
47,bus,16,1,1,Line 1,False
47,bus,17,4,4,Line 1,False
47,bus,18,7,1,Line 2,False
47,bus,19,10,4,Line 2,False
48,bus,1,2,2,Line 1,False
48,bus,2,9,3,Line 2,False
48,bus,4,4,4,Line 1,False
48,bus,7,7,1,Line 2,False
48,bus,8,4,4,Line 1,False
48,bus,11,7,1,Line 2,False
48,bus,13,2,2,Line 1,False
48,bus,14,9,3,Line 2,False
48,bus,16,1,1,Line 1,False
48,bus,19,10,4,Line 2,False
49,bus,4,4,4,Line 1,False
49,bus,5,1,1,Line 1,False
49,bus,6,10,4,Line 2,False
49,bus,7,7,1,Line 2,False
49,bus,13,2,2,Line 1,False
49,bus,14,9,3,Line 2,False
49,bus,20,6,0,Line 1,False
49,bus,21,11,5,Line 1,False
49,bus,22,6,0,Line 2,False
49,bus,23,11,5,Line 2,False
50,bus,4,4,4,Line 1,False
50,bus,5,1,1,Line 1,False
50,bus,6,10,4,Line 2,False
50,bus,7,7,1,Line 2,False
50,bus,12,3,3,Line 1,False
50,bus,13,2,2,Line 1,False
50,bus,14,9,3,Line 2,False
50,bus,15,8,2,Line 2,False
50,bus,20,6,0,Line 1,False
50,bus,21,11,5,Line 1,False
50,bus,22,6,0,Line 2,False
50,bus,23,11,5,Line 2,False
51,bus,0,2,2,Line 1,False
51,bus,3,9,3,Line 2,False
51,bus,5,1,1,Line 1,False
51,bus,6,10,4,Line 2,False
51,bus,12,3,3,Line 1,False
51,bus,15,8,2,Line 2,False
51,bus,17,3,3,Line 1,False
51,bus,18,8,2,Line 2,False
51,bus,20,6,0,Line 1,False
51,bus,21,11,5,Line 1,False
51,bus,22,6,0,Line 2,False
51,bus,23,11,5,Line 2,False
52,bus,0,2,2,Line 1,False
52,bus,3,9,3,Line 2,False
52,bus,8,11,5,Line 1,False
52,bus,9,6,0,Line 1,False
52,bus,10,11,5,Line 2,False
52,bus,11,6,0,Line 2,False
52,bus,12,3,3,Line 1,False
52,bus,15,8,2,Line 2,False
52,bus,17,3,3,Line 1,False
52,bus,18,8,2,Line 2,False
53,bus,0,2,2,Line 1,False
53,bus,1,3,3,Line 1,False
53,bus,2,8,2,Line 2,False
53,bus,3,9,3,Line 2,False
53,bus,8,11,5,Line 1,False
53,bus,9,6,0,Line 1,False
53,bus,10,11,5,Line 2,False
53,bus,11,6,0,Line 2,False
53,bus,16,2,2,Line 1,False
53,bus,17,3,3,Line 1,False
53,bus,18,8,2,Line 2,False
53,bus,19,9,3,Line 2,False
54,bus,1,3,3,Line 1,False
54,bus,2,8,2,Line 2,False
54,bus,4,3,3,Line 1,False
54,bus,7,8,2,Line 2,False
54,bus,8,11,5,Line 1,False
54,bus,9,6,0,Line 1,False
54,bus,10,11,5,Line 2,False
54,bus,11,6,0,Line 2,False
54,bus,16,2,2,Line 1,False
54,bus,19,9,3,Line 2,False
55,bus,1,3,3,Line 1,False
55,bus,2,8,2,Line 2,False
55,bus,4,3,3,Line 1,False
55,bus,7,8,2,Line 2,False
55,bus,13,1,1,Line 1,False
55,bus,14,10,4,Line 2,False
55,bus,16,2,2,Line 1,False
55,bus,19,9,3,Line 2,False
55,bus,21,4,4,Line 1,False
55,bus,22,7,1,Line 2,False
56,bus,4,3,3,Line 1,False
56,bus,5,2,2,Line 1,False
56,bus,6,9,3,Line 2,False
56,bus,7,8,2,Line 2,False
56,bus,12,4,4,Line 1,False
56,bus,13,1,1,Line 1,False
56,bus,14,10,4,Line 2,False
56,bus,15,7,1,Line 2,False
56,bus,20,1,1,Line 1,False
56,bus,21,4,4,Line 1,False
56,bus,22,7,1,Line 2,False
56,bus,23,10,4,Line 2,False
57,bus,5,2,2,Line 1,False
57,bus,6,9,3,Line 2,False
57,bus,12,4,4,Line 1,False
57,bus,13,1,1,Line 1,False
57,bus,14,10,4,Line 2,False
57,bus,15,7,1,Line 2,False
57,bus,20,1,1,Line 1,False
57,bus,21,4,4,Line 1,False
57,bus,22,7,1,Line 2,False
57,bus,23,10,4,Line 2,False
58,bus,0,1,1,Line 1,False
58,bus,3,10,4,Line 2,False
58,bus,5,2,2,Line 1,False
58,bus,6,9,3,Line 2,False
58,bus,8,4,4,Line 1,False
58,bus,11,7,1,Line 2,False
58,bus,12,4,4,Line 1,False
58,bus,15,7,1,Line 2,False
58,bus,17,2,2,Line 1,False
58,bus,18,9,3,Line 2,False
58,bus,20,1,1,Line 1,False
58,bus,23,10,4,Line 2,False
59,bus,0,1,1,Line 1,False
59,bus,1,4,4,Line 1,False
59,bus,2,7,1,Line 2,False
59,bus,3,10,4,Line 2,False
59,bus,8,4,4,Line 1,False
59,bus,9,1,1,Line 1,False
59,bus,10,10,4,Line 2,False
59,bus,11,7,1,Line 2,False
59,bus,17,2,2,Line 1,False
59,bus,18,9,3,Line 2,False
60,bus,0,1,1,Line 1,False
60,bus,1,4,4,Line 1,False
60,bus,2,7,1,Line 2,False
60,bus,3,10,4,Line 2,False
60,bus,8,4,4,Line 1,False
60,bus,9,1,1,Line 1,False
60,bus,10,10,4,Line 2,False
60,bus,11,7,1,Line 2,False
60,bus,16,3,3,Line 1,False
60,bus,17,2,2,Line 1,False
60,bus,18,9,3,Line 2,False
60,bus,19,8,2,Line 2,False
61,bus,1,4,4,Line 1,False
61,bus,2,7,1,Line 2,False
61,bus,4,2,2,Line 1,False
61,bus,7,9,3,Line 2,False
61,bus,9,1,1,Line 1,False
61,bus,10,10,4,Line 2,False
61,bus,16,3,3,Line 1,False
61,bus,19,8,2,Line 2,False
61,bus,21,3,3,Line 1,False
61,bus,22,8,2,Line 2,False
62,bus,4,2,2,Line 1,False
62,bus,7,9,3,Line 2,False
62,bus,12,11,5,Line 1,False
62,bus,13,6,0,Line 1,False
62,bus,14,11,5,Line 2,False
62,bus,15,6,0,Line 2,False
62,bus,16,3,3,Line 1,False
62,bus,19,8,2,Line 2,False
62,bus,21,3,3,Line 1,False
62,bus,22,8,2,Line 2,False
63,bus,4,2,2,Line 1,False
63,bus,5,3,3,Line 1,False
63,bus,6,8,2,Line 2,False
63,bus,7,9,3,Line 2,False
63,bus,12,11,5,Line 1,True
63,bus,13,6,0,Line 1,False
63,bus,14,11,5,Line 2,False
63,bus,15,6,0,Line 2,False
63,bus,20,2,2,Line 1,False
63,bus,21,3,3,Line 1,False
63,bus,22,8,2,Line 2,False
63,bus,23,9,3,Line 2,False
64,bus,5,3,3,Line 1,False
64,bus,6,8,2,Line 2,False
64,bus,8,3,3,Line 1,False
64,bus,11,8,2,Line 2,False
64,bus,12,11,5,Line 1,True
64,bus,13,6,0,Line 1,False
64,bus,14,11,5,Line 2,False
64,bus,15,6,0,Line 2,False
64,bus,20,2,2,Line 1,False
64,bus,23,9,3,Line 2,False
65,bus,0,6,0,Line 1,False
65,bus,1,11,5,Line 1,False
65,bus,2,6,0,Line 2,False
65,bus,3,11,5,Line 2,False
65,bus,5,3,3,Line 1,False
65,bus,6,8,2,Line 2,False
65,bus,8,3,3,Line 1,False
65,bus,11,8,2,Line 2,False
65,bus,17,1,1,Line 1,False
65,bus,18,10,4,Line 2,False
65,bus,20,2,2,Line 1,False
65,bus,23,9,3,Line 2,False
66,bus,0,6,0,Line 1,False
66,bus,1,11,5,Line 1,False
66,bus,2,6,0,Line 2,False
66,bus,3,11,5,Line 2,False
66,bus,8,3,3,Line 1,False
66,bus,9,2,2,Line 1,False
66,bus,10,9,3,Line 2,False
66,bus,11,8,2,Line 2,False
66,bus,16,4,4,Line 1,False
66,bus,17,1,1,Line 1,False
66,bus,18,10,4,Line 2,False
66,bus,19,7,1,Line 2,False
67,bus,0,6,0,Line 1,False
67,bus,1,11,5,Line 1,False
67,bus,2,6,0,Line 2,False
67,bus,3,11,5,Line 2,False
67,bus,9,2,2,Line 1,False
67,bus,10,9,3,Line 2,False
67,bus,16,4,4,Line 1,False
67,bus,17,1,1,Line 1,False
67,bus,18,10,4,Line 2,False
67,bus,19,7,1,Line 2,False
68,bus,4,1,1,Line 1,False
68,bus,7,10,4,Line 2,False
68,bus,9,2,2,Line 1,False
68,bus,10,9,3,Line 2,False
68,bus,12,4,4,Line 1,True
68,bus,15,7,1,Line 2,False
68,bus,16,4,4,Line 1,False
68,bus,19,7,1,Line 2,False
68,bus,21,2,2,Line 1,False
68,bus,22,9,3,Line 2,False
69,bus,4,1,1,Line 1,False
69,bus,5,4,4,Line 1,False
69,bus,6,7,1,Line 2,False
69,bus,7,10,4,Line 2,False
69,bus,12,4,4,Line 1,True
69,bus,13,1,1,Line 1,False
69,bus,14,10,4,Line 2,False
69,bus,15,7,1,Line 2,False
69,bus,21,2,2,Line 1,False
69,bus,22,9,3,Line 2,False
70,bus,4,1,1,Line 1,False
70,bus,5,4,4,Line 1,False
70,bus,6,7,1,Line 2,False
70,bus,7,10,4,Line 2,False
70,bus,12,4,4,Line 1,True
70,bus,13,1,1,Line 1,False
70,bus,14,10,4,Line 2,False
70,bus,15,7,1,Line 2,False
70,bus,20,3,3,Line 1,False
70,bus,21,2,2,Line 1,False
70,bus,22,9,3,Line 2,False
70,bus,23,8,2,Line 2,False
71,bus,1,4,4,Line 1,False
71,bus,2,7,1,Line 2,False
71,bus,5,4,4,Line 1,False
71,bus,6,7,1,Line 2,False
71,bus,8,2,2,Line 1,False
71,bus,11,9,3,Line 2,False
71,bus,13,1,1,Line 1,False
71,bus,14,10,4,Line 2,False
71,bus,20,3,3,Line 1,False
71,bus,23,8,2,Line 2,False
72,bus,0,1,1,Line 1,False
72,bus,1,4,4,Line 1,False
72,bus,2,7,1,Line 2,False
72,bus,3,10,4,Line 2,False
72,bus,8,2,2,Line 1,False
72,bus,11,9,3,Line 2,False
72,bus,16,11,5,Line 1,False
72,bus,17,6,0,Line 1,False
72,bus,18,11,5,Line 2,False
72,bus,19,6,0,Line 2,False
72,bus,20,3,3,Line 1,False
72,bus,23,8,2,Line 2,False
73,bus,0,1,1,Line 1,False
73,bus,1,4,4,Line 1,False
73,bus,2,7,1,Line 2,False
73,bus,3,10,4,Line 2,False
73,bus,8,2,2,Line 1,False
73,bus,9,3,3,Line 1,False
73,bus,10,8,2,Line 2,False
73,bus,11,9,3,Line 2,False
73,bus,16,11,5,Line 1,False
73,bus,17,6,0,Line 1,False
73,bus,18,11,5,Line 2,False
73,bus,19,6,0,Line 2,False
74,bus,0,1,1,Line 1,False
74,bus,3,10,4,Line 2,False
74,bus,9,3,3,Line 1,False
74,bus,10,8,2,Line 2,False
74,bus,12,3,3,Line 1,True
74,bus,15,8,2,Line 2,False
74,bus,16,11,5,Line 1,False
74,bus,17,6,0,Line 1,False
74,bus,18,11,5,Line 2,False
74,bus,19,6,0,Line 2,False
75,bus,4,6,0,Line 1,False
75,bus,5,11,5,Line 1,False
75,bus,6,6,0,Line 2,False
75,bus,7,11,5,Line 2,False
75,bus,9,3,3,Line 1,False
75,bus,10,8,2,Line 2,False
75,bus,12,3,3,Line 1,True
75,bus,15,8,2,Line 2,False
75,bus,21,1,1,Line 1,False
75,bus,22,10,4,Line 2,False
76,bus,4,6,0,Line 1,False
76,bus,5,11,5,Line 1,False
76,bus,6,6,0,Line 2,False
76,bus,7,11,5,Line 2,False
76,bus,12,3,3,Line 1,True
76,bus,13,2,2,Line 1,False
76,bus,14,9,3,Line 2,False
76,bus,15,8,2,Line 2,False
76,bus,20,4,4,Line 1,False
76,bus,21,1,1,Line 1,False
76,bus,22,10,4,Line 2,False
76,bus,23,7,1,Line 2,False
77,bus,1,3,3,Line 1,False
77,bus,2,8,2,Line 2,False
77,bus,4,6,0,Line 1,False
77,bus,5,11,5,Line 1,False
77,bus,6,6,0,Line 2,False
77,bus,7,11,5,Line 2,False
77,bus,13,2,2,Line 1,False
77,bus,14,9,3,Line 2,False
77,bus,20,4,4,Line 1,False
77,bus,21,1,1,Line 1,False
77,bus,22,10,4,Line 2,False
77,bus,23,7,1,Line 2,False
78,bus,1,3,3,Line 1,False
78,bus,2,8,2,Line 2,False
78,bus,8,1,1,Line 1,False
78,bus,11,10,4,Line 2,False
78,bus,13,2,2,Line 1,False
78,bus,14,9,3,Line 2,False
78,bus,16,4,4,Line 1,False
78,bus,19,7,1,Line 2,False
78,bus,20,4,4,Line 1,False
78,bus,23,7,1,Line 2,False
79,bus,0,2,2,Line 1,False
79,bus,1,3,3,Line 1,False
79,bus,2,8,2,Line 2,False
79,bus,3,9,3,Line 2,False
79,bus,8,1,1,Line 1,False
79,bus,9,4,4,Line 1,False
79,bus,10,7,1,Line 2,False
79,bus,11,10,4,Line 2,False
79,bus,16,4,4,Line 1,False
79,bus,17,1,1,Line 1,False
79,bus,18,10,4,Line 2,False
79,bus,19,7,1,Line 2,False
80,bus,0,2,2,Line 1,False
80,bus,3,9,3,Line 2,False
80,bus,8,1,1,Line 1,False
80,bus,9,4,4,Line 1,False
80,bus,10,7,1,Line 2,False
80,bus,11,10,4,Line 2,False
80,bus,16,4,4,Line 1,False
80,bus,17,1,1,Line 1,False
80,bus,18,10,4,Line 2,False
80,bus,19,7,1,Line 2,False
81,bus,0,2,2,Line 1,False
81,bus,3,9,3,Line 2,False
81,bus,5,4,4,Line 1,False
81,bus,6,7,1,Line 2,False
81,bus,9,4,4,Line 1,False
81,bus,10,7,1,Line 2,False
81,bus,12,2,2,Line 1,True
81,bus,15,9,3,Line 2,False
81,bus,17,1,1,Line 1,False
81,bus,18,10,4,Line 2,False
82,bus,4,1,1,Line 1,False
82,bus,5,4,4,Line 1,False
82,bus,6,7,1,Line 2,False
82,bus,7,10,4,Line 2,False
82,bus,12,2,2,Line 1,True
82,bus,15,9,3,Line 2,False
82,bus,20,11,5,Line 1,False
82,bus,21,6,0,Line 1,False
82,bus,22,11,5,Line 2,False
82,bus,23,6,0,Line 2,False
83,bus,4,1,1,Line 1,False
83,bus,5,4,4,Line 1,False
83,bus,6,7,1,Line 2,False
83,bus,7,10,4,Line 2,False
83,bus,12,2,2,Line 1,True
83,bus,13,3,3,Line 1,False
83,bus,14,8,2,Line 2,False
83,bus,15,9,3,Line 2,False
83,bus,20,11,5,Line 1,False
83,bus,21,6,0,Line 1,False
83,bus,22,11,5,Line 2,False
83,bus,23,6,0,Line 2,False
84,bus,1,2,2,Line 1,False
84,bus,2,9,3,Line 2,False
84,bus,4,1,1,Line 1,False
84,bus,7,10,4,Line 2,False
84,bus,13,3,3,Line 1,False
84,bus,14,8,2,Line 2,False
84,bus,16,3,3,Line 1,False
84,bus,19,8,2,Line 2,False
84,bus,20,11,5,Line 1,False
84,bus,21,6,0,Line 1,False
84,bus,22,11,5,Line 2,False
84,bus,23,6,0,Line 2,False
85,bus,1,2,2,Line 1,False
85,bus,2,9,3,Line 2,False
85,bus,8,6,0,Line 1,False
85,bus,9,11,5,Line 1,False
85,bus,10,6,0,Line 2,False
85,bus,11,11,5,Line 2,False
85,bus,13,3,3,Line 1,False
85,bus,14,8,2,Line 2,False
85,bus,16,3,3,Line 1,False
85,bus,19,8,2,Line 2,False
86,bus,0,3,3,Line 1,False
86,bus,1,2,2,Line 1,False
86,bus,2,9,3,Line 2,False
86,bus,3,8,2,Line 2,False
86,bus,8,6,0,Line 1,False
86,bus,9,11,5,Line 1,False
86,bus,10,6,0,Line 2,False
86,bus,11,11,5,Line 2,False
86,bus,16,3,3,Line 1,False
86,bus,17,2,2,Line 1,False
86,bus,18,9,3,Line 2,False
86,bus,19,8,2,Line 2,False
87,bus,0,3,3,Line 1,False
87,bus,3,8,2,Line 2,False
87,bus,5,3,3,Line 1,False
87,bus,6,8,2,Line 2,False
87,bus,8,6,0,Line 1,False
87,bus,9,11,5,Line 1,False
87,bus,10,6,0,Line 2,False
87,bus,11,11,5,Line 2,False
87,bus,17,2,2,Line 1,False
87,bus,18,9,3,Line 2,False
88,bus,0,3,3,Line 1,False
88,bus,3,8,2,Line 2,False
88,bus,5,3,3,Line 1,False
88,bus,6,8,2,Line 2,False
88,bus,12,1,1,Line 1,True
88,bus,15,10,4,Line 2,False
88,bus,17,2,2,Line 1,False
88,bus,18,9,3,Line 2,False
88,bus,20,4,4,Line 1,False
88,bus,23,7,1,Line 2,False
89,bus,4,2,2,Line 1,False
89,bus,5,3,3,Line 1,False
89,bus,6,8,2,Line 2,False
89,bus,7,9,3,Line 2,False
89,bus,12,1,1,Line 1,False
89,bus,13,4,4,Line 1,False
89,bus,14,7,1,Line 2,False
89,bus,15,10,4,Line 2,False
89,bus,20,4,4,Line 1,False
89,bus,21,1,1,Line 1,False
89,bus,22,10,4,Line 2,False
89,bus,23,7,1,Line 2,False
90,bus,4,2,2,Line 1,False
90,bus,7,9,3,Line 2,False
90,bus,12,1,1,Line 1,False
90,bus,13,4,4,Line 1,False
90,bus,14,7,1,Line 2,False
90,bus,15,10,4,Line 2,False
90,bus,20,4,4,Line 1,False
90,bus,21,1,1,Line 1,False
90,bus,22,10,4,Line 2,False
90,bus,23,7,1,Line 2,False
91,bus,1,1,1,Line 1,False
91,bus,2,10,4,Line 2,False
91,bus,4,2,2,Line 1,False
91,bus,7,9,3,Line 2,False
91,bus,9,4,4,Line 1,False
91,bus,10,7,1,Line 2,False
91,bus,13,4,4,Line 1,False
91,bus,14,7,1,Line 2,False
91,bus,16,2,2,Line 1,False
91,bus,19,9,3,Line 2,False
91,bus,21,1,1,Line 1,False
91,bus,22,10,4,Line 2,False
92,bus,0,4,4,Line 1,False
92,bus,1,1,1,Line 1,False
92,bus,2,10,4,Line 2,False
92,bus,3,7,1,Line 2,False
92,bus,8,1,1,Line 1,False
92,bus,9,4,4,Line 1,False
92,bus,10,7,1,Line 2,False
92,bus,11,10,4,Line 2,False
92,bus,16,2,2,Line 1,False
92,bus,19,9,3,Line 2,False
93,bus,0,4,4,Line 1,False
93,bus,1,1,1,Line 1,False
93,bus,2,10,4,Line 2,False
93,bus,3,7,1,Line 2,False
93,bus,8,1,1,Line 1,False
93,bus,9,4,4,Line 1,False
93,bus,10,7,1,Line 2,False
93,bus,11,10,4,Line 2,False
